0	0	0
0.1611	0	0
0.5413	0	0
0.6683	1	1
0.6796	0	0
0.9625	0	0
1.6146	0	0
2.1210	0	0
2.3043	0	0
2.4787	0	0
2.6559	0	0
3.1628	1	3
3.2948	1	3
3.4082	1	3
3.5217	1	2
3.5933	1	1
3.5979	0	0
3.7851	0	0
4.3190	0	0
4.4386	1	1
4.6360	1	1
5.3039	1	4
5.3364	1	3
5.8177	1	6
5.9228	1	6
5.9977	1	5
6.0874	1	5
6.1279	1	4
6.3733	1	4
6.5015	1	3
6.5051	1	2
6.7686	1	2
6.8340	1	1
6.8580	0	0
7.3527	0	0
8.0740	0	0
8.6097	0	0
8.7981	0	0
8.8935	0	0
9.6570	1	4
9.7935	1	3
9.8459	1	2
9.9903	1	1
10.0876	0	0
10.7316	0	0
10.8122	0	0
10.9558	0	0
11.1190	1	1
11.1504	0	0
11.2552	0	0
11.3273	0	0
11.6173	1	2
11.8317	1	2
12.0335	1	1
12.2717	0	0
12.7337	0	0
12.9089	0	0
13.0624	0	0
13.2524	0	0
13.5387	0	0
14.1065	0	0
14.5308	0	0
14.6677	0	0
15.3899	0	0
16.3559	0	0
16.5667	0	0
16.6870	0	0
17.2036	0	0
17.3043	0	0
17.4712	0	0
17.5293	0	0
17.8712	0	0
18.5313	0	0
18.8972	0	0
19.0611	0	0
19.1721	0	0
19.4012	1	1
19.4140	0	0
19.5227	0	0
19.5963	0	0
19.7795	0	0
20.0122	0	0
21.2141	0	0
21.4285	0	0
21.7598	0	0
22.0673	0	0
22.3195	0	0
22.8498	1	1
23.0633	1	2
23.4141	1	1
23.5133	0	0
24.0643	0	0
24.1566	0	0
24.8280	1	1
25.3752	1	4
25.6116	1	4
25.6376	1	3
25.6505	1	2
25.7257	1	1
25.8271	1	2
25.8772	1	1
26.4057	1	3
26.6170	1	2
26.7224	1	1
26.8955	0	0
27.4764	0	0
27.6960	0	0
28.0326	0	0
28.1477	0	0
28.3228	0	0
28.5216	1	1
28.5370	0	0
29.0952	0	0
29.5403	0	0
31.4479	0	0
31.5884	0	0
31.7913	0	0
31.9194	0	0
32.0564	0	0
