0	0	0
0.1330	0	0
0.6758	0	0
1.0959	0	0
1.6750	0	0
1.9575	1	1
2.0825	1	2
2.0859	1	1
2.2258	0	0
2.6278	0	0
2.8962	0	0
3.2555	0	0
3.4202	0	0
3.7707	0	0
3.9047	1	1
4.2030	1	1
4.2666	1	2
4.3592	1	1
4.3747	0	0
4.6359	0	0
5.9383	0	0
6.0859	0	0
6.1066	0	0
6.2035	0	0
6.4846	0	0
6.8225	1	1
6.8838	0	0
7.8390	0	0
8.1181	0	0
8.4708	0	0
9.1648	0	0
9.5400	0	0
9.5717	0	0
9.6272	0	0
9.8441	0	0
10.2351	0	0
10.9285	0	0
11.4040	0	0
11.5912	0	0
11.8229	0	0
12.2922	0	0
12.7340	1	1
13.0224	1	3
13.1167	1	3
13.3207	1	2
13.4487	1	2
13.6546	1	1
13.6717	0	0
13.8396	1	3
14.0098	1	3
14.0204	1	2
14.2580	1	1
14.2831	0	0
14.6044	0	0
14.7331	0	0
15.0443	0	0
15.3503	0	0
15.8837	0	0
16.1884	0	0
16.5367	0	0
16.6225	0	0
16.6549	0	0
16.8599	1	2
16.9415	1	1
16.9534	1	1
16.9627	0	0
17.1470	0	0
17.3126	1	1
17.3291	0	0
18.2070	0	0
18.6952	0	0
18.8851	0	0
19.2235	0	0
19.3504	0	0
19.4462	0	0
19.6313	0	0
19.9793	0	0
20.5871	0	0
20.9913	0	0
21.1141	0	0
21.9207	0	0
22.5797	0	0
22.7713	0	0
22.9394	0	0
23.2282	0	0
24.2239	0	0
24.3326	0	0
24.5516	0	0
24.8125	0	0
25.1032	0	0
25.5059	0	0
25.6684	0	0
26.2575	0	0
26.3493	1	2
26.4784	1	2
26.8127	1	1
26.8271	0	0
27.5182	0	0
27.7427	0	0
27.7771	0	0
28.1883	0	0
28.3067	0	0
28.4383	0	0
28.9081	0	0
29.0487	0	0
29.3378	0	0
30.7484	0	0
31.1611	0	0
31.4817	0	0
31.7451	0	0
31.9984	0	0
32.2528	0	0
32.3952	0	0
32.5322	0	0
32.6097	0	0
33.1140	0	0
33.3393	0	0
33.5424	0	0
33.8214	0	0
33.9002	0	0
34.3028	0	0
34.4369	0	0
34.8145	0	0
35.0291	0	0
35.2302	0	0
35.3266	0	0
36.2866	0	0
36.5323	0	0
36.8165	0	0
37.0177	0	0
37.0741	0	0
37.5214	0	0
37.8827	0	0
38.0204	0	0
38.2274	0	0
38.5040	0	0
38.5739	0	0
38.7117	1	1
38.7626	0	0
39.2555	0	0
39.6361	0	0
39.8279	0	0
39.9987	0	0
40.1571	0	0
40.4341	0	0
40.4570	0	0
40.5423	0	0
40.8546	0	0
41.1782	0	0
41.3435	0	0
41.4575	0	0
41.9901	0	0
42.2131	1	1
42.2403	1	1
42.2838	0	0
42.6125	1	2
42.6182	1	1
42.6903	1	1
42.8934	1	1
43.1633	1	4
43.5334	1	6
43.6426	1	7
43.9646	1	6
44.0653	1	5
44.1936	1	4
44.4868	1	5
44.4999	1	4
44.6585	1	3
44.8892	1	4
44.9024	1	3
44.9418	1	2
45.0345	1	1
45.0995	0	0
45.2357	0	0
45.3232	0	0
45.6380	1	1
45.8835	1	3
46.0446	1	2
46.4279	1	3
46.5708	1	2
46.6944	1	2
46.6954	1	1
46.8437	0	0
47.0381	0	0
47.2726	0	0
47.7921	0	0
47.8342	0	0
48.2653	0	0
49.5750	0	0
50.1632	0	0
50.7301	0	0
51.0193	0	0
51.5284	0	0
52.0207	0	0
52.3516	0	0
52.5313	1	1
52.5410	0	0
52.5756	0	0
52.7971	0	0
52.9350	0	0
53.1433	0	0
53.2409	0	0
53.6853	0	0
53.9287	0	0
54.1613	0	0
54.4012	0	0
54.4834	0	0
54.6594	0	0
54.7368	0	0
54.8516	1	1
54.9332	0	0
55.0152	0	0
55.1114	0	0
55.2983	1	1
55.4153	1	2
55.4377	1	1
55.7304	1	1
55.9777	1	1
56.1100	0	0
56.3132	0	0
56.4004	0	0
57.0089	0	0
57.0365	0	0
57.6119	0	0
57.7437	1	2
57.8230	1	1
58.0529	1	2
58.8723	1	4
59.0882	1	4
59.2275	1	4
59.2832	1	4
59.7598	1	4
59.7787	1	3
59.8981	1	2
59.9031	1	1
59.9401	0	0
60.2646	0	0
60.3764	0	0
60.6885	0	0
60.7386	0	0
60.8180	0	0
61.2510	0	0
61.4163	0	0
61.9744	0	0
62.0994	0	0
62.6965	0	0
62.9480	0	0
63.0917	0	0
63.6421	0	0
63.8975	0	0
64.2960	0	0
64.5691	0	0
64.9422	0	0
65.0921	0	0
65.3415	0	0
65.4450	0	0
66.0087	0	0
66.1210	0	0
66.3314	0	0
66.7530	0	0
67.3490	0	0
68.0098	0	0
68.0311	0	0
68.3171	0	0
69.0998	0	0
69.7399	0	0
70.1834	0	0
70.3520	0	0
70.6852	0	0
70.9171	0	0
71.1422	0	0
71.2574	0	0
71.4682	1	1
71.6390	1	1
71.7490	1	1
71.8120	0	0
71.8404	0	0
72.0381	0	0
72.2379	1	1
72.2518	0	0
72.5985	0	0
72.8560	0	0
72.9908	0	0
73.1622	0	0
73.2496	0	0
74.3326	0	0
74.3564	0	0
74.8683	1	7
74.9445	1	6
75.0625	1	6
75.3938	1	5
75.5200	1	4
75.6869	1	4
75.7587	1	3
75.9946	1	3
76.0236	1	2
76.0675	1	1
76.1113	0	0
76.9610	0	0
77.0328	0	0
77.3169	0	0
77.3577	0	0
77.7163	0	0
78.1717	0	0
78.7737	0	0
79.4269	0	0
79.5746	0	0
79.8030	1	1
80.3244	1	1
80.6486	0	0
80.8989	0	0
